time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,Symbol
1464739200,542.26,521.3,528.92,72406.45,38742660.86,537.4,direct,,2016-06-01,BTC
1464825600,541.55,530.47,537.4,52877.98,28380698.71,537.1,direct,,2016-06-02,BTC
1464912000,573.72,534.34,537.1,106250.27,59464310.87,567.03,direct,,2016-06-03,BTC
1464998400,592.68,560.87,567.03,87411.46,50353517.34,571.95,direct,,2016-06-04,BTC
1465084800,583.64,567.77,571.95,64520.22,37233994.18,574.91,direct,,2016-06-05,BTC
1465171200,586.73,571.67,574.91,63682.81,37131086.56,583.58,direct,,2016-06-06,BTC
1465257600,591.32,543.63,583.58,84694.25,49082472.71,575.58,direct,,2016-06-07,BTC
1465344000,582.44,567.78,575.58,49604.16,28706216.31,580.51,direct,,2016-06-08,BTC
1465430400,580.71,569.26,580.51,48613.35,28010575.91,574.69,direct,,2016-06-09,BTC
1465516800,579.26,571.14,574.69,45501.86,26290866.62,577.89,direct,,2016-06-10,BTC
1465603200,592.61,576.29,577.89,42217.02,24790441.26,591.6,direct,,2016-06-11,BTC
1465689600,683.85,592.79,591.6,217379.53,139684630.33,666.55,direct,,2016-06-12,BTC
1465776000,718.24,652.78,666.55,216731.32,149442548.73,700.07,direct,,2016-06-13,BTC
1465862400,702.52,654.69,700.07,135648.79,92458349.24,685.14,direct,,2016-06-14,BTC
1465948800,695.07,670.45,685.14,78620.97,53863568.9,690.77,direct,,2016-06-15,BTC
1466035200,769.73,687.43,690.77,229569.22,169704647.02,761.21,direct,,2016-06-16,BTC
1466121600,771.89,704.21,761.21,215870.36,160302360.32,743.9,direct,,2016-06-17,BTC
1466208000,776.04,727.13,743.9,120525.37,91056993.79,753.77,direct,,2016-06-18,BTC
1466294400,765.1,740.38,753.77,60445.37,45805980.62,761.04,direct,,2016-06-19,BTC
1466380800,764.6,717.41,761.04,112290.09,83637617.46,733.97,direct,,2016-06-20,BTC
1466467200,732.23,626.05,733.97,248083.39,166828425.88,667.38,direct,,2016-06-21,BTC
1466553600,677.8,586.6,667.38,202320.1,129550795.89,590.56,direct,,2016-06-22,BTC
1466640000,629.55,539.28,590.56,261739.44,154289129.68,620.84,direct,,2016-06-23,BTC
1466726400,687.39,616.41,620.84,196694.45,128990817.06,656.89,direct,,2016-06-24,BTC
1466812800,688.1,640.79,656.89,100457.69,67442141.07,663.52,direct,,2016-06-25,BTC
1466899200,665.19,609.9,663.52,88928.71,56403088.15,625.41,direct,,2016-06-26,BTC
1466985600,650.34,615.22,625.41,99812.97,63747137.15,644.66,direct,,2016-06-27,BTC
1467072000,659.27,634.26,644.66,76657.93,49673830.24,644.89,direct,,2016-06-28,BTC
1467158400,645.91,621.76,644.89,80218.82,50898093.64,636.54,direct,,2016-06-29,BTC
1467244800,673.04,631.24,636.54,88203.81,58215062.66,670.02,direct,,2016-06-30,BTC
1467331200,685.11,661.09,670.02,92227.36,62394480.64,674.57,direct,,2016-07-01,BTC
1467417600,700.46,671.46,674.57,67380.47,46555796.93,698.06,direct,,2016-07-02,BTC
1467504000,701.49,644.61,698.06,99268.29,66591456.99,661.64,direct,,2016-07-03,BTC
1467590400,679.03,644.04,661.64,63905.01,42756935.48,675.16,direct,,2016-07-04,BTC
1467676800,679.19,657.31,675.16,54642.8,36687264.23,663.67,direct,,2016-07-05,BTC
1467763200,678.39,662.24,663.67,47049.5,31708100.51,672.7,direct,,2016-07-06,BTC
1467849600,676.19,604.95,672.7,153608.21,97639342.03,635.25,direct,,2016-07-07,BTC
1467936000,663.43,630.17,635.25,75892.55,49243011.02,662.78,direct,,2016-07-08,BTC
1468022400,663.49,620.68,662.78,96013.13,62061207.33,651.83,direct,,2016-07-09,BTC
1468108800,651.98,636.8,651.83,29256.82,18955766.48,647.11,direct,,2016-07-10,BTC
1468195200,657.47,639.97,647.11,45941.77,29925667.34,646.71,direct,,2016-07-11,BTC
1468281600,673.19,644.56,646.71,66591.48,44047499.67,670.56,direct,,2016-07-12,BTC
1468368000,672.02,656.04,670.56,62958.21,41791464.25,661.15,direct,,2016-07-13,BTC
1468454400,661.88,646.31,661.15,48196.92,31748496.83,657.25,direct,,2016-07-14,BTC
1468540800,667.46,656.5,657.25,35830.56,23817856.65,664.2,direct,,2016-07-15,BTC
1468627200,665.41,655.72,664.2,20385.0,13557557.05,660.69,direct,,2016-07-16,BTC
1468713600,680.94,660.13,660.69,46840.6,31614610.5,676.33,direct,,2016-07-17,BTC
1468800000,680.42,664.61,676.33,42576.77,28810844.41,670.38,direct,,2016-07-18,BTC
1468886400,673.24,663.63,670.38,30395.36,20401885.27,671.1,direct,,2016-07-19,BTC
1468972800,672.29,659.51,671.1,37562.71,25075066.39,664.4,direct,,2016-07-20,BTC
1469059200,666.51,657.82,664.4,32164.64,21351309.78,664.62,direct,,2016-07-21,BTC
1469145600,669.44,645.69,664.62,65894.84,43283429.35,651.11,direct,,2016-07-22,BTC
1469232000,658.17,647.98,651.11,29884.68,19544654.54,655.16,direct,,2016-07-23,BTC
1469318400,664.21,651.03,655.16,29815.62,19642346.73,659.29,direct,,2016-07-24,BTC
1469404800,662.51,651.08,659.29,34383.06,22564554.46,654.0,direct,,2016-07-25,BTC
1469491200,657.76,643.49,654.0,49388.21,32177578.58,654.38,direct,,2016-07-26,BTC
1469577600,659.08,646.04,654.38,29885.7,19568531.49,654.54,direct,,2016-07-27,BTC
1469664000,657.96,650.81,654.54,28112.8,18452583.66,654.13,direct,,2016-07-28,BTC
1469750400,657.4,650.99,654.13,27043.62,17757920.48,655.43,direct,,2016-07-29,BTC
1469836800,657.55,652.06,655.43,19354.41,12721755.54,654.74,direct,,2016-07-30,BTC
1469923200,654.92,621.42,654.74,62887.74,39918066.14,621.87,direct,,2016-07-31,BTC
1470009600,627.89,603.55,621.87,66660.27,41229298.83,607.0,direct,,2016-08-01,BTC
1470096000,613.75,471.36,607.0,130913.66,75338595.54,513.43,direct,,2016-08-02,BTC
1470182400,573.06,514.09,513.43,85930.35,47170751.56,566.44,direct,,2016-08-03,BTC
1470268800,584.89,559.5,566.44,44823.44,25725471.16,576.22,direct,,2016-08-04,BTC
1470355200,579.97,565.81,576.22,27885.51,15992890.37,574.66,direct,,2016-08-05,BTC
1470441600,596.68,565.33,574.66,25382.28,14676841.26,586.45,direct,,2016-08-06,BTC
1470528000,596.01,580.87,586.45,26202.24,15491523.1,590.85,direct,,2016-08-07,BTC
1470614400,594.24,585.41,590.85,24880.83,14726811.56,589.24,direct,,2016-08-08,BTC
1470700800,591.2,581.1,589.24,25971.47,15304277.91,585.25,direct,,2016-08-09,BTC
1470787200,600.52,580.87,585.25,49568.68,29376783.81,590.94,direct,,2016-08-10,BTC
1470873600,599.15,585.39,590.94,39824.58,23640952.51,587.84,direct,,2016-08-11,BTC
1470960000,591.14,582.2,587.84,25501.78,15009452.98,587.14,direct,,2016-08-12,BTC
1471046400,590.07,582.81,587.14,19303.82,11357750.81,584.59,direct,,2016-08-13,BTC
1471132800,585.8,559.93,584.59,33065.8,18970094.63,569.06,direct,,2016-08-14,BTC
1471219200,574.97,559.28,569.06,33771.15,19218972.96,566.95,direct,,2016-08-15,BTC
1471305600,583.38,563.38,566.95,37689.33,21634083.15,580.19,direct,,2016-08-16,BTC
1471392000,581.1,568.66,580.19,32760.8,18886741.55,572.34,direct,,2016-08-17,BTC
1471478400,579.53,570.83,572.34,30389.41,17509679.71,573.39,direct,,2016-08-18,BTC
1471564800,577.86,566.25,573.39,25530.44,14701426.29,574.56,direct,,2016-08-19,BTC
1471651200,583.5,572.28,574.56,23119.79,13416843.63,582.61,direct,,2016-08-20,BTC
1471737600,585.32,577.84,582.61,14160.18,8294321.53,580.66,direct,,2016-08-21,BTC
1471824000,591.9,577.13,580.66,33558.61,19658058.08,587.47,direct,,2016-08-22,BTC
1471910400,589.87,578.61,587.47,32082.32,18772369.53,583.56,direct,,2016-08-23,BTC
1471996800,584.47,576.82,583.56,28057.04,16337141.09,579.66,direct,,2016-08-24,BTC
1472083200,580.71,570.81,579.66,32733.65,18885349.63,577.96,direct,,2016-08-25,BTC
1472169600,582.73,575.83,577.96,21168.38,12329289.75,579.37,direct,,2016-08-26,BTC
1472256000,580.41,567.25,579.37,18686.65,10747219.53,570.35,direct,,2016-08-27,BTC
1472342400,576.32,569.21,570.35,12824.95,7377921.72,574.98,direct,,2016-08-28,BTC
1472428800,578.61,571.38,574.98,23862.95,13760854.22,574.23,direct,,2016-08-29,BTC
1472515200,579.94,572.51,574.23,27480.29,15895354.76,577.32,direct,,2016-08-30,BTC
1472601600,578.25,571.69,577.32,24933.77,14338795.45,573.88,direct,,2016-08-31,BTC
1472688000,704.97,569.37,573.88,25872.2,14860164.25,571.99,direct,,2016-09-01,BTC
1472774400,577.6,569.3,571.99,26612.15,15315755.66,575.29,direct,,2016-09-02,BTC
1472860800,604.97,572.64,575.29,35699.73,21055514.22,598.84,direct,,2016-09-03,BTC
1472947200,615.2,590.78,598.84,30690.03,18646011.82,609.55,direct,,2016-09-04,BTC
1473033600,610.61,598.77,609.55,25286.46,15369832.26,605.76,direct,,2016-09-05,BTC
1473120000,611.95,603.55,605.76,24324.78,14864563.84,610.44,direct,,2016-09-06,BTC
1473206400,616.48,606.24,610.44,30033.77,18429525.07,613.21,direct,,2016-09-07,BTC
1473292800,629.3,611.25,613.21,36328.29,22710390.64,625.57,direct,,2016-09-08,BTC
1473379200,627.58,617.32,625.57,28333.32,17710151.19,623.16,direct,,2016-09-09,BTC
1473465600,627.45,621.07,623.16,15279.28,9600113.74,624.52,direct,,2016-09-10,BTC
1473552000,630.77,592.79,624.52,36543.99,22467346.61,605.61,direct,,2016-09-11,BTC
1473638400,610.62,603.03,605.61,27944.86,17058938.65,607.98,direct,,2016-09-12,BTC
1473724800,612.03,604.87,607.98,27515.13,16850869.45,608.61,direct,,2016-09-13,BTC
1473811200,612.16,606.39,608.61,24244.49,14878860.18,609.54,direct,,2016-09-14,BTC
1473897600,610.73,605.1,609.54,22687.24,13892193.46,608.11,direct,,2016-09-15,BTC
1473984000,610.36,605.15,608.11,21847.03,13353736.94,607.78,direct,,2016-09-16,BTC
1474070400,609.61,604.52,607.78,15894.29,9724490.11,607.08,direct,,2016-09-17,BTC
1474156800,612.38,605.22,607.08,16329.91,10004923.58,610.7,direct,,2016-09-18,BTC
1474243200,612.41,606.99,610.7,21236.53,12981851.28,609.85,direct,,2016-09-19,BTC
1474329600,611.27,605.93,609.85,22607.66,13809380.94,609.24,direct,,2016-09-20,BTC
1474416000,608.82,591.69,609.24,36862.36,22059386.51,597.16,direct,,2016-09-21,BTC
1474502400,599.78,592.83,597.16,22441.49,13463966.31,595.63,direct,,2016-09-22,BTC
1474588800,603.7,594.11,595.63,25921.89,15567036.24,602.92,direct,,2016-09-23,BTC
1474675200,605.92,600.5,602.92,13472.8,8196210.74,602.59,direct,,2016-09-24,BTC
1474761600,604.87,598.35,602.59,13278.03,8038079.81,601.49,direct,,2016-09-25,BTC
1474848000,608.46,598.17,601.49,27504.57,16700407.53,606.54,direct,,2016-09-26,BTC
1474934400,608.97,601.73,606.54,25546.7,15534315.77,605.47,direct,,2016-09-27,BTC
1475020800,606.9,602.62,605.47,18936.2,11485005.36,604.67,direct,,2016-09-28,BTC
1475107200,607.23,602.01,604.67,25321.05,15403975.48,604.7,direct,,2016-09-29,BTC
1475193600,608.78,602.25,604.7,23952.58,14534745.84,608.14,direct,,2016-09-30,BTC
1475280000,615.0,607.07,608.14,16932.63,10415543.03,613.41,direct,,2016-10-01,BTC
1475366400,614.21,607.67,613.41,16534.52,10096653.77,610.69,direct,,2016-10-02,BTC
1475452800,613.2,608.47,610.69,21946.12,13462741.8,611.6,direct,,2016-10-03,BTC
1475539200,612.68,606.5,611.6,24993.32,15300692.52,608.96,direct,,2016-10-04,BTC
1475625600,613.65,607.98,608.96,23401.3,14360536.88,611.82,direct,,2016-10-05,BTC
1475712000,612.68,608.54,611.82,21625.57,13276337.45,610.97,direct,,2016-10-06,BTC
1475798400,619.43,609.12,610.97,32725.06,20167399.2,616.03,direct,,2016-10-07,BTC
1475884800,619.56,614.88,616.03,13620.86,8467434.0,617.65,direct,,2016-10-08,BTC
1475971200,618.35,613.01,617.65,13430.26,8320759.4,615.77,direct,,2016-10-09,BTC
1476057600,618.81,612.76,615.77,25230.93,15597892.34,617.29,direct,,2016-10-10,BTC
1476144000,642.35,615.6,617.29,55765.89,35367127.91,640.45,direct,,2016-10-11,BTC
1476230400,642.51,632.19,640.45,26952.73,17240000.95,635.99,direct,,2016-10-12,BTC
1476316800,639.52,632.25,635.99,25614.65,16387361.92,635.6,direct,,2016-10-13,BTC
1476403200,640.46,630.66,635.6,31421.75,20114873.61,637.92,direct,,2016-10-14,BTC
1476489600,641.4,635.06,637.92,12381.25,7970927.57,637.03,direct,,2016-10-15,BTC
1476576000,642.18,636.39,637.03,12886.16,8306925.43,640.12,direct,,2016-10-16,BTC
1476662400,641.29,634.89,640.12,27691.09,17742610.19,637.37,direct,,2016-10-17,BTC
1476748800,639.34,632.23,637.37,24598.13,15725013.13,635.34,direct,,2016-10-18,BTC
1476835200,637.27,624.09,635.34,35289.02,22379197.69,629.06,direct,,2016-10-19,BTC
1476921600,630.83,625.48,629.06,20943.99,13252110.98,628.34,direct,,2016-10-20,BTC
1477008000,633.26,627.58,628.34,28087.96,17836383.25,630.45,direct,,2016-10-21,BTC
1477094400,659.89,629.72,630.45,37097.19,24154228.12,655.48,direct,,2016-10-22,BTC
1477180800,661.2,648.78,655.48,21907.32,14418212.04,653.03,direct,,2016-10-23,BTC
1477267200,654.32,645.68,653.03,33243.05,21726106.55,650.49,direct,,2016-10-24,BTC
1477353600,662.54,647.65,650.49,36742.93,24179462.12,651.0,direct,,2016-10-25,BTC
1477440000,678.39,651.39,651.0,47670.4,31949607.32,674.67,direct,,2016-10-26,BTC
1477526400,687.88,672.26,674.67,46557.39,31862181.34,682.3,direct,,2016-10-27,BTC
1477612800,688.43,678.63,682.3,38968.34,26829414.0,686.24,direct,,2016-10-28,BTC
1477699200,720.19,685.22,686.24,54028.31,38351348.64,714.95,direct,,2016-10-29,BTC
1477785600,714.91,689.51,714.95,39328.5,27793236.64,697.27,direct,,2016-10-30,BTC
1477872000,707.21,682.17,697.27,38046.55,26687188.09,698.67,direct,,2016-10-31,BTC
1477958400,734.36,695.2,698.67,68064.91,49453950.69,726.76,direct,,2016-11-01,BTC
1478044800,735.78,718.14,726.76,39043.27,28452232.03,733.51,direct,,2016-11-02,BTC
1478131200,744.43,670.4,733.51,96409.44,69067917.54,684.87,direct,,2016-11-03,BTC
1478217600,706.64,681.27,684.87,48235.17,33762721.43,702.08,direct,,2016-11-04,BTC
1478304000,706.38,694.03,702.08,22018.95,15554565.72,702.11,direct,,2016-11-05,BTC
1478390400,714.13,697.63,702.11,25809.88,18363567.63,709.91,direct,,2016-11-06,BTC
1478476800,711.66,698.35,709.91,30743.71,21797370.12,705.4,direct,,2016-11-07,BTC
1478563200,714.63,700.96,705.4,39732.33,28262235.71,710.9,direct,,2016-11-08,BTC
1478649600,741.23,707.13,710.9,70698.2,51548567.54,721.42,direct,,2016-11-09,BTC
1478736000,723.02,707.31,721.42,33327.52,23931322.76,714.57,direct,,2016-11-10,BTC
1478822400,719.79,711.67,714.57,25583.38,18386841.21,714.97,direct,,2016-11-11,BTC
1478908800,717.37,701.08,714.97,27601.81,19677656.63,704.27,direct,,2016-11-12,BTC
1478995200,705.61,685.01,704.27,36136.74,25249834.8,701.97,direct,,2016-11-13,BTC
1479081600,708.03,696.11,701.97,37752.31,26613445.03,704.56,direct,,2016-11-14,BTC
1479168000,716.93,697.91,704.56,41401.17,29562740.26,711.1,direct,,2016-11-15,BTC
1479254400,745.98,708.14,711.1,79569.14,58304902.39,740.28,direct,,2016-11-16,BTC
1479340800,751.91,730.08,740.28,62772.48,46942756.4,737.53,direct,,2016-11-17,BTC
1479427200,751.43,730.95,737.53,39708.18,29666065.54,746.96,direct,,2016-11-18,BTC
1479513600,755.34,737.44,746.96,25625.82,19276573.28,747.89,direct,,2016-11-19,BTC
1479600000,752.26,712.77,747.89,47423.27,34876785.19,728.51,direct,,2016-11-20,BTC
1479686400,744.33,726.55,728.51,32508.2,24010681.87,736.19,direct,,2016-11-21,BTC
1479772800,754.01,730.62,736.19,44441.44,33225195.21,749.34,direct,,2016-11-22,BTC
1479859200,750.93,731.34,749.34,37869.33,28258203.98,741.07,direct,,2016-11-23,BTC
1479945600,744.24,726.19,741.07,37239.41,27531777.52,735.31,direct,,2016-11-24,BTC
1480032000,741.25,728.97,735.31,28846.87,21299510.69,740.39,direct,,2016-11-25,BTC
1480118400,740.96,725.62,740.39,22578.17,16682481.58,734.14,direct,,2016-11-26,BTC
1480204800,738.29,727.11,734.14,21354.15,15735824.63,729.42,direct,,2016-11-27,BTC
1480291200,738.1,727.74,729.42,34117.31,25153838.93,733.3,direct,,2016-11-28,BTC
1480377600,737.04,727.78,733.3,32567.83,24030304.1,732.56,direct,,2016-11-29,BTC
1480464000,745.39,730.57,732.56,39277.45,29210351.41,742.49,direct,,2016-11-30,BTC
1480550400,755.48,741.08,742.49,54029.19,40690942.17,752.63,direct,,2016-12-01,BTC
1480636800,779.02,752.25,752.63,63217.85,48893613.64,770.94,direct,,2016-12-02,BTC
1480723200,772.32,755.81,770.94,38445.54,30234128.1,764.24,direct,,2016-12-03,BTC
1480809600,769.23,758.8,764.24,19163.97,14755120.48,766.39,direct,,2016-12-04,BTC
1480896000,769.18,746.01,766.39,51164.97,39082688.28,754.34,direct,,2016-12-05,BTC
1480982400,762.48,750.91,754.34,33430.33,25497771.6,758.21,direct,,2016-12-06,BTC
1481068800,769.02,754.27,758.21,34864.8,26755412.58,765.56,direct,,2016-12-07,BTC
1481155200,773.41,761.17,765.56,28780.25,22208497.22,768.49,direct,,2016-12-08,BTC
1481241600,773.48,765.03,768.49,24176.98,18722048.47,770.48,direct,,2016-12-09,BTC
1481328000,776.96,769.19,770.48,18017.98,14049110.07,774.0,direct,,2016-12-10,BTC
1481414400,774.16,763.0,774.0,17140.02,13269086.38,767.91,direct,,2016-12-11,BTC
1481500800,781.26,767.86,767.91,28759.72,22442991.37,778.47,direct,,2016-12-12,BTC
1481587200,790.33,767.77,778.47,33108.65,25894856.06,778.74,direct,,2016-12-13,BTC
1481673600,780.77,771.01,778.74,24782.47,19326375.41,776.5,direct,,2016-12-14,BTC
1481760000,780.27,773.12,776.5,26224.24,20452116.66,775.21,direct,,2016-12-15,BTC
1481846400,783.94,773.31,775.21,27607.57,21650384.64,782.05,direct,,2016-12-16,BTC
1481932800,791.57,779.36,782.05,23581.31,18648778.51,787.17,direct,,2016-12-17,BTC
1482019200,791.26,783.8,787.17,14532.68,11525747.48,789.01,direct,,2016-12-18,BTC
1482105600,793.73,786.31,789.01,25460.54,20238681.94,789.79,direct,,2016-12-19,BTC
1482192000,800.02,787.12,789.79,34480.19,27406319.09,799.1,direct,,2016-12-20,BTC
1482278400,833.13,795.98,799.1,65293.55,53411082.07,829.21,direct,,2016-12-21,BTC
1482364800,874.68,828.87,829.21,70557.59,60511618.45,860.15,direct,,2016-12-22,BTC
1482451200,920.26,858.04,860.15,102224.08,91802931.23,917.17,direct,,2016-12-23,BTC
1482537600,920.49,880.79,917.17,46030.07,41576781.41,891.07,direct,,2016-12-24,BTC
1482624000,895.24,851.42,891.07,42483.29,37173377.51,891.07,direct,,2016-12-25,BTC
1482710400,909.32,885.88,891.07,38787.58,35002753.4,898.38,direct,,2016-12-26,BTC
1482796800,937.91,893.38,898.38,49691.61,45966615.06,925.78,direct,,2016-12-27,BTC
1482883200,974.51,925.49,925.78,77285.8,73811803.99,972.17,direct,,2016-12-28,BTC
1482969600,982.57,949.23,972.17,61124.62,59226667.89,971.08,direct,,2016-12-29,BTC
1483056000,971.59,927.4,971.08,70839.81,67449149.3,959.04,direct,,2016-12-30,BTC
1483142400,965.47,942.4,959.04,27559.31,26379401.89,963.38,direct,,2016-12-31,BTC
1483228800,1001.61,956.1,963.38,41148.52,40570922.99,995.44,direct,,2017-01-01,BTC
1483315200,1031.68,990.2,995.44,64951.63,66038073.34,1017.05,direct,,2017-01-02,BTC
1483401600,1035.47,1006.53,1017.05,54788.01,56085870.7,1033.3,direct,,2017-01-03,BTC
1483488000,1148.54,1022.32,1033.3,156272.17,170584623.04,1135.41,direct,,2017-01-04,BTC
1483574400,1150.63,874.53,1135.41,240007.84,244839289.77,989.35,direct,,2017-01-05,BTC
1483660800,1027.42,852.55,989.35,194290.96,179160668.84,886.16,direct,,2017-01-06,BTC
1483747200,900.86,806.66,886.16,130663.09,113037531.71,888.87,direct,,2017-01-07,BTC
1483833600,936.13,875.85,888.87,76905.99,70298340.37,900.86,direct,,2017-01-08,BTC
1483920000,910.47,870.91,900.86,62579.5,55963281.18,899.78,direct,,2017-01-09,BTC
1484006400,911.32,890.12,899.78,53709.46,48644106.82,904.37,direct,,2017-01-10,BTC
1484092800,917.65,751.63,904.37,194436.54,160194109.8,785.43,direct,,2017-01-11,BTC
1484179200,828.21,739.55,785.43,120241.76,93986701.88,810.11,direct,,2017-01-12,BTC
1484265600,835.05,771.0,810.11,89861.97,72555875.62,824.83,direct,,2017-01-13,BTC
1484352000,838.9,808.27,824.83,44207.74,36594482.0,819.63,direct,,2017-01-14,BTC
1484438400,826.43,808.63,819.63,24401.41,20004735.1,821.17,direct,,2017-01-15,BTC
1484524800,836.66,817.7,821.17,33222.93,27592899.17,827.34,direct,,2017-01-16,BTC
1484611200,906.38,825.04,827.34,82207.99,72272727.15,899.66,direct,,2017-01-17,BTC
1484697600,913.67,845.87,899.66,69258.17,61042392.11,872.03,direct,,2017-01-18,BTC
1484784000,905.28,870.71,872.03,58440.87,52300814.98,895.21,direct,,2017-01-19,BTC
1484870400,901.49,878.9,895.21,38865.48,34847130.33,892.91,direct,,2017-01-20,BTC
1484956800,928.93,889.46,892.91,40378.21,37129176.59,919.84,direct,,2017-01-21,BTC
1485043200,938.38,888.62,919.84,47927.32,44074299.79,918.84,direct,,2017-01-22,BTC
1485129600,927.98,910.85,918.84,32744.43,30261054.5,921.46,direct,,2017-01-23,BTC
1485216000,925.61,889.15,921.46,58874.32,53468911.31,893.75,direct,,2017-01-24,BTC
1485302400,905.7,883.63,893.75,37902.18,34014866.15,894.41,direct,,2017-01-25,BTC
1485388800,919.32,893.49,894.41,33800.2,30795685.98,915.56,direct,,2017-01-26,BTC
1485475200,922.56,907.92,915.56,30968.49,28503144.41,918.01,direct,,2017-01-27,BTC
1485561600,921.89,912.84,918.01,14307.36,13251844.02,918.51,direct,,2017-01-28,BTC
1485648000,922.4,912.68,918.51,11052.31,10214368.33,914.55,direct,,2017-01-29,BTC
1485734400,922.35,911.51,914.55,19062.15,17604172.47,920.73,direct,,2017-01-30,BTC
1485820800,967.45,917.38,920.73,54670.21,51869216.53,965.49,direct,,2017-01-31,BTC
1485907200,986.57,959.82,965.49,45223.3,44035816.37,982.43,direct,,2017-02-01,BTC
1485993600,1009.13,973.5,982.43,50863.87,50633910.56,1003.97,direct,,2017-02-02,BTC
1486080000,1023.72,989.21,1003.97,61671.88,62431017.97,1013.02,direct,,2017-02-03,BTC
1486166400,1041.04,1000.41,1013.02,39461.62,40406542.54,1031.85,direct,,2017-02-04,BTC
1486252800,1033.66,1004.05,1031.85,31058.49,31669956.98,1016.11,direct,,2017-02-05,BTC
1486339200,1030.6,1010.83,1016.11,32019.82,32828350.27,1024.67,direct,,2017-02-06,BTC
1486425600,1054.1,1019.87,1024.67,39553.25,41318349.43,1049.56,direct,,2017-02-07,BTC
1486512000,1069.23,1020.33,1049.56,65145.12,68336320.22,1055.49,direct,,2017-02-08,BTC
1486598400,1073.03,924.65,1055.49,146746.26,145839317.48,978.96,direct,,2017-02-09,BTC
1486684800,1005.6,947.02,978.96,62132.99,60639111.4,997.61,direct,,2017-02-10,BTC
1486771200,1014.32,983.93,997.61,28319.39,28504495.1,1008.32,direct,,2017-02-11,BTC
1486857600,1007.82,992.45,1008.32,14750.39,14825023.07,996.52,direct,,2017-02-12,BTC
1486944000,1007.61,975.1,996.52,32908.63,32785064.4,995.36,direct,,2017-02-13,BTC
1487030400,1013.8,986.46,995.36,39537.9,39810076.3,1008.34,direct,,2017-02-14,BTC
1487116800,1010.93,999.73,1008.34,23359.15,23569549.45,1008.19,direct,,2017-02-15,BTC
1487203200,1040.28,1007.39,1008.19,38080.21,39114743.32,1031.93,direct,,2017-02-16,BTC
1487289600,1057.39,1025.87,1031.93,45711.79,47815360.54,1049.41,direct,,2017-02-17,BTC
1487376000,1063.21,1044.68,1049.41,25362.02,26856521.18,1052.28,direct,,2017-02-18,BTC
1487462400,1056.48,1037.67,1052.28,17953.15,18876881.86,1048.89,direct,,2017-02-19,BTC
1487548800,1081.78,1040.99,1048.89,31010.85,32959720.15,1077.56,direct,,2017-02-20,BTC
1487635200,1123.03,1073.54,1077.56,57048.87,62908569.43,1119.03,direct,,2017-02-21,BTC
1487721600,1132.25,1094.83,1119.03,47913.31,53647453.34,1120.46,direct,,2017-02-22,BTC
1487808000,1181.6,1113.54,1120.46,65737.1,75663167.44,1171.91,direct,,2017-02-23,BTC
1487894400,1211.74,1092.41,1171.91,108170.88,126978010.75,1176.49,direct,,2017-02-24,BTC
1487980800,1180.01,1116.21,1176.49,45860.52,53003830.46,1149.05,direct,,2017-02-25,BTC
1488067200,1177.47,1130.61,1149.05,30764.77,35750258.05,1171.58,direct,,2017-02-26,BTC
1488153600,1195.82,1164.27,1171.58,35468.84,42035366.64,1188.83,direct,,2017-02-27,BTC
1488240000,1208.22,1175.75,1188.83,50579.83,60371869.57,1189.27,direct,,2017-02-28,BTC
1488326400,1225.04,1154.55,1189.27,51153.83,61964760.57,1222.66,direct,,2017-03-01,BTC
1488412800,1286.98,1211.96,1222.66,78492.01,98040639.32,1255.47,direct,,2017-03-02,BTC
1488499200,1291.35,1250.8,1255.47,67275.49,85876262.86,1283.3,direct,,2017-03-03,BTC
1488585600,1285.78,1228.73,1283.3,38418.2,48597934.9,1264.32,direct,,2017-03-04,BTC
1488672000,1273.28,1242.1,1264.32,25430.23,32104972.38,1271.22,direct,,2017-03-05,BTC
1488758400,1280.61,1261.0,1271.22,31026.9,39591110.81,1277.01,direct,,2017-03-06,BTC
1488844800,1280.89,1148.66,1277.01,87722.01,108673876.49,1232.69,direct,,2017-03-07,BTC
1488931200,1242.04,1136.88,1232.69,97875.25,116342973.91,1146.97,direct,,2017-03-08,BTC
1489017600,1206.97,1129.35,1146.97,59860.55,70427061.57,1191.33,direct,,2017-03-09,BTC
1489104000,1330.42,988.69,1191.33,190472.52,223836041.81,1112.39,direct,,2017-03-10,BTC
1489190400,1202.69,1104.78,1112.39,70747.22,82387198.06,1179.22,direct,,2017-03-11,BTC
1489276800,1235.46,1160.9,1179.22,44412.09,53441762.07,1225.11,direct,,2017-03-12,BTC
1489363200,1245.63,1205.61,1225.11,60460.94,74376298.14,1238.19,direct,,2017-03-13,BTC
1489449600,1255.52,1218.38,1238.19,45142.05,56058617.23,1243.14,direct,,2017-03-14,BTC
1489536000,1256.95,1236.43,1243.14,43592.4,54486699.63,1253.43,direct,,2017-03-15,BTC
1489622400,1260.24,1118.96,1253.43,132773.3,159409024.53,1172.88,direct,,2017-03-16,BTC
1489708800,1174.9,1063.48,1172.88,163739.0,183879768.71,1071.71,direct,,2017-03-17,BTC
1489795200,1103.61,940.18,1071.71,210424.36,212772055.65,971.38,direct,,2017-03-18,BTC
1489881600,1063.67,967.31,971.38,106444.72,108128237.76,1022.6,direct,,2017-03-19,BTC
1489968000,1057.5,1005.05,1022.6,61431.4,63833143.48,1047.51,direct,,2017-03-20,BTC
